# Expression Atlas version: 3.1
# Query: Genes matching: 'protein_coding (gene_biotype)', specifically expressed in any Organism part above the expression level cutoff: 0.5 in experiment E-MTAB-2836
# Timestamp: Wed, 15-Mar-2017 20:44:50
Gene ID	Gene Name	adipose tissue	adrenal gland	bone marrow	cerebral cortex	colon	duodenum	endometrium	esophagus	fallopian tube	gall bladder	heart	kidney	liver	lung	lymph node	ovary	pancreas	placenta	prostate gland	rectum	saliva-secreting gland	skeletal muscle tissue	small intestine	smooth muscle tissue	spleen	stomach	testis	thyroid gland	tonsil	urinary bladder	vermiform appendix	zone of skin
ENSG00000185201	IFITM2	99	41	83	8	27	20	63	21	105	52	29	39	67	88	54	67	9	82	29	27	12	6	22	97	129	16	17	16	55	66	174	14
ENSG00000185215	TNFAIP2	40	26	44	2	10	16	11	30	22	60	7	7	7	41	46	3	2	27	14	15	18	5	17	9	88	20	17	6	35	88	46	15
ENSG00000185219	ZNF445	2	3	2	5	3	2	6	3	5	3	2	3	1	3	3	6	1	3	4	3	2	2	3	4	4	4	3	4	3	3	4	4
ENSG00000185220	PGBD2	2	2	0.7	1	3	4	4	3	3	3	0.8	2	1	2	5	4	0.8	3	4	4	2		4	2	4	3	4	4	4	4	4	5
ENSG00000185222	TCEAL9	34	111	4	30	52	16	71	28	43	55	25	56	16	41	13	175	7	143	67	34	19	3	25	46	38	54	60	71	17	77	39	16
ENSG00000185231	MC2R		25																														
ENSG00000185236	RAB11B	30	24	20	35	24	26	20	15	23	17	23	30	13	31	24	25	10	30	33	7	25	12	29	10	40	31	26	41	8	21	23	17
ENSG00000185238	PRMT3	2	4	3	4	4	4	4	4	4	3	3	3	1	2	3	4	0.9	3	3	3	2	1	3	3	3	3	3	10	4	4	4	3
ENSG00000185245	GP1BA			3		0.6	1			0.6			1		0.8	12	0.6			0.5	1	0.6	0.7	0.9		4				7		3	2
ENSG00000185246	PRPF39	7	11	11	7	7	12	18	8	9	10	4	5	2	9	18	14	3	9	16	10	5	3	13	8	12	10	9	9	9	9	12	19
ENSG00000185247	MAGEA11																		0.7									2					
ENSG00000185250	PPIL6				1			1		14			1		2		2				0.5				0.6		0.7	7	4		0.5		0.5
ENSG00000185252	ZNF74	0.9	1	0.5	2	1	1	2	1	2	1	0.6	1		2	2	3	0.7	1	2	1	1	0.8	1	2	2	1	0.9	2	1	2	1	2
ENSG00000185261	KIAA0825							0.5		0.9			0.5				0.6											1	0.8		0.5		
ENSG00000185262	UBALD2	14	7	68	8	18	27	6	14	12	10	5	10	2	10	20	4	5	10	10	11	13	11	33	4	25	20	6	8	18	12	18	11
ENSG00000185264	TEX33																											35					
ENSG00000185267	CDNF	2	2		0.9	0.8	1	2	0.8	3	1	1	3	3	1	0.9	2	1	0.5	3	0.8	2	7	0.7	0.8	0.9	1	10	3	1	0.8	0.6	4
ENSG00000185269	NOTUM				0.5		0.5							0.9	2				94				2				1	1					0.5
ENSG00000185271	KLHL33	0.7						1		0.8		0.5			0.5		1			1			23			0.5		0.6					
ENSG00000185272	RBM11		0.9	1	3			2	0.7	2	0.5		0.9		0.8	1	4			1	0.8				0.9	1	0.7	2	2	0.5	0.5	0.9	
ENSG00000185274	WBSCR17	0.9	5		28	0.6		2	4	4	2	7	1		2		13	2		7	0.7	0.7			3	2		3	6	1	3	1	
ENSG00000185278	ZBTB37	1	1	2	2	1	0.9	2	0.7	2	1	0.7	2	0.7	2	3	3		1	2	1	0.6		1	1	3	1	3	2	1	1	2	2
ENSG00000185290	NUPR2		2		0.8		0.5						4							2		1					2	44	2				
ENSG00000185291	IL3RA	9	2	12	3	5	4	8	4	9	8	4	2	1	17	20	6	1	3	6	6	2	2	4	8	10	3	4	5	10	10	10	6
ENSG00000185294	SPPL2C																											14					
ENSG00000185298	CCDC137	4	5	9	5	5	7	4	8	6	4	2	3	1	5	11	4	1	6	6	4	4	1	6	3	10	4	9	4	7	6	9	13
ENSG00000185303	SFTPA2		3			0.6									7127					10	1					3	3					2	
ENSG00000185304	RGPD2																		0.6									1					
ENSG00000185305	ARL15	7	10	1	6	9	9	15	7	8	12	7	11	4	7	5	4	1	16	8	9	5	0.7	8	16	7	8	8	7	6	13	5	7
ENSG00000185306	C12orf56																											4					
ENSG00000185324	CDK10	5	9	6	5	5	13	9	5	8	8	3	7	3	8	9	6	4	10	9	7	5	2	13	5	12	12	7	12	5	6	9	11
ENSG00000185338	SOCS1	2	0.7	2		2	1	2	1	0.9	2		2	0.5	2	9	3		3	2	0.5	1		3	1	6	4	2	1	8	1	13	
ENSG00000185339	TCN2	20	11	2	8	11	12	11	4	9	30	5	45	3	13	13	9	2	9	6	16	3	0.5	30	20	18	7	11	14	7	15	10	3
ENSG00000185340	GAS2L1	6	4	2	6	2	7	2	3	2	2	2	2	0.7	5	0.9	1	1	2	4	0.7	4	0.8	5	1	7	3	14	1	0.8	2	3	4
ENSG00000185344	ATP6V0A2	2	2	2	2	3	3	2	2	2	3	1	1	1	3	4	1	0.7	1	2	2	3	0.6	3	2	3	3	3	3	3	2	4	3
ENSG00000185345	PARK2	3	3		4	0.8	0.8	1	1	1	2	6	6	0.5	0.8	0.5	2			1	0.8	0.6	6	0.8	1	0.8	0.7	4	2		1	0.5	1
ENSG00000185347	C14orf80	0.7		1	0.5	0.6	1			0.5					0.9	1			0.5	0.6		0.5		1		1	1	1		0.5		1	0.5
ENSG00000185352	HS6ST3		4		14			2					0.6					0.5							2		0.9		1		5		
ENSG00000185359	HGS	5	5	10	8	5	8	4	5	7	5	3	4	2	7	6	6	2	6	7	4	6	2	7	4	11	7	11	5	4	4	8	6
ENSG00000185361	TNFAIP8L1	2	0.8	0.8	4	2	4	2	2	11	2	2	4	6	4	4	2		3	0.9	2	0.7	0.9	3	2	8	2	3	1	3	3	3	3
ENSG00000185379	RAD51D	1	0.9	2	1	1	1	1	0.9	1	1	0.5	1		2	2	1		1	1	1	0.6		1	2	2	0.9	2	2	2	1	2	1
ENSG00000185386	MAPK11	14	4	0.6	11	2	1	7	4	6	7	4	3	0.5	8	8	4	0.8	6	7	2	3	1	2	7	7	3	4	4	4	6	7	4
ENSG00000185404	SP140L	3	4	5	0.6	4	5	4	2	4	5	1	2	2	5	16	6		5	3	6	4	0.7	6	3	16	5	3	2	9	5	11	1
ENSG00000185414	MRPL30	9	11	5	10	9	9	11	14	12	9	10	9	6	8	9	11	3	9	10	12	7	9	9	10	7	9	6	13	15	13	9	13
ENSG00000185418	TARSL2	4	4	2	11	3	3	6	3	4	3	8	3	1	4	5	6	2	1	5	3	3	10	3	4	4	5	5	6	4	4	4	3
ENSG00000185420	SMYD3		0.9	0.6	0.8	0.5		0.5		1	0.7		0.5		0.8	0.6	0.5			0.5	0.6					0.5	0.6	0.9	1	0.5	1		
ENSG00000185432	METTL7A	62	66	7	41	53	39	25	21	57	56	10	94	172	49	27	58	20	19	27	41	25	12	39	38	49	62	15	170	34	50	21	15
ENSG00000185436	IFNLR1		2			3	4	0.8	2	2	2	0.9	2	0.9	3	7	1	1		2	3	2	0.8	7		2	2	0.9	3	9	2	3	4
ENSG00000185437	SH3BGR	5	12	0.6	7	2	3	4	11	4	7	46	5	3	2	1	2	2	0.8	12	2	5	177	2	5	2	2	9	7	1	8	2	1
ENSG00000185442	FAM174B	2	2		3	3	3	2	3	11	3	1	1	0.7	10	2	6	8	2	17	5	15	1	3	1	2	10	4	15	2	12	2	2
ENSG00000185448	FAM47A																											3					
ENSG00000185453	C19orf68	2	1	1	3	1	1	2	1	2	1	1	2	0.7	2	2	3	0.5	2	2	1	1	2	2	2	2	1	2	2	1	1	2	2
ENSG00000185467	KPNA7									1																	6						
ENSG00000185475	TMEM179B	11	14	8	7	19	17	13	9	21	15	6	14	9	20	13	13	6	18	21	20	16	2	15	14	17	19	14	20	18	17	14	20
ENSG00000185477	GPRIN3	2	1	5	2	5	5	2	0.8	0.8	4	2	4	1	4	9	3	0.8	0.7	0.6	6	0.8		4	1	6	2		1	5	3	9	0.5
ENSG00000185479	KRT6B								298													0.8								62			14
ENSG00000185480	PARPBP			4		2	2	0.8	2		0.7					2			2	0.6	2			2	1	0.7	1	3	0.5	3	2	2	1
ENSG00000185482	STAC3	0.5	1	9	1	1	1	0.6	0.5	1	2		0.7	0.7	4	6			2	1	2	0.6	457	1	0.8	6	1	7	0.8	4	2	5	1
ENSG00000185483	ROR1	2	0.7			2	2	5	3	2	4	3	1		5	0.8	6	1	2	3	3	0.5		1	5	2	5	1		0.8	3	2	0.9
ENSG00000185499	MUC1	0.8	0.5	2	0.6	20	6	8	19	35	38		18		68			21	0.9	2	28	5		2	5	0.5	298	10	2	3	15	10	0.9
ENSG00000185504	FAAP100	4	4	4	3	3	6	5	4	5	4	3	3	2	6	8	5	2	5	5	2	6	2	6	2	11	5	5	5	3	5	6	6
ENSG00000185507	IRF7	4	2	12	0.9	3	10	1	1	2	5	1	2	2	6	13	1	0.8	5	4	1	6	1	7	1	20	6	2	2	5	5	10	2
ENSG00000185513	L3MBTL1	0.6	1	1	3	0.6	1	2	0.7	3	1	0.8	0.7		1	1	3		1	2	1	1	0.8	1	1	2	1	4	2	1	0.8	1	2
ENSG00000185515	BRCC3	7	9	4	8	17	12	7	13	9	6	5	11	5	6	10	6	2	9	11	16	8	4	11	7	7	11	1	11	12	11	9	7
ENSG00000185518	SV2B	1	1		36							0.5				0.6		0.7		0.8	0.5	0.7						1		2		0.6	
ENSG00000185519	FAM131C		2		2							0.8	2					0.6				0.8											0.7
ENSG00000185522	LMNTD2			0.5		0.6	2			1	1		1	0.5	3	0.9		0.7		2		1		2		1	2	4	1			0.9	1
ENSG00000185523	SPATA45																											4					
ENSG00000185527	PDE6G	0.5		2							0.6			0.5	0.9	3			4							8				2	1	2	
ENSG00000185532	PRKG1	4	7		1	4	2	7	3	4	6	7	3	1	6	0.8	3		6	4	3	2	6	3	13	2	2	2	6	0.5	4	2	
ENSG00000185551	NR2F2	14	19		4	11	7	45	5	25	26	7	30	6	19	19	115	2	29	27	9	5	4	7	28	54	15	13	6	4	16	9	2
ENSG00000185559	DLK1		277								0.6						24	1	484			5	1					14				1	
ENSG00000185561	TLCD2	9	6		0.6	9	8	0.9	3	2	2	0.5	1	0.9	5	0.5	1		2	1	6	1		8	1	1	6	0.6	1	1	2	2	3
ENSG00000185565	LSAMP	0.8	7		41	2	0.7	1	2	1	7	0.9	0.8		5	3	3	1	0.5	12	1			0.8	2	1	2	2		4	5	4	2
ENSG00000185567	AHNAK2	1	0.7		2	2	0.7	7	19	5	2				1				1	3	2	0.6		0.8	10		0.8	2		1	4	1	78
ENSG00000185585	OLFML2A	10	3		0.9	3	3	21	6	4	4	9	2		9	2	10	1	5	4	5	2	2	4	11	33	2	1	16	3	5	2	12
ENSG00000185591	SP1	15	13	17	6	18	20	27	19	24	19	7	13	6	17	21	24	4	18	16	22	11	4	22	22	24	18	18	17	23	21	20	28
ENSG00000185594	SPATA8																											147					
ENSG00000185608	MRPL40	10	14	7	7	8	7	9	7	17	8	13	11	11	8	10	12	4	8	14	9	12	14	7	7	9	7	11	19	10	10	9	8
ENSG00000185610	DBX2				2																							0.6					
ENSG00000185614	FAM212A	2	2	2	2	0.7	0.7	2	3	1	0.7	2	1		4	3	0.8		4	2		1	2	0.8	0.9	2	1	1	0.7	2	2	1	11
ENSG00000185615	PDIA2				6		13					0.6						398	2					4			52	0.5					
ENSG00000185619	PCGF3	10	15	14	7	7	14	16	10	10	12	6	5	3	12	14	16	2	12	13	9	8	3	13	8	18	11	11	11	10	11	12	37
ENSG00000185621	LMLN	1	2	0.6	2	1	0.8	3	1	3	2	1	2	0.7	3	1	3	0.6	1	2	2	0.9	0.5	0.7	1	1	1	9	3	0.8	2	1	2
ENSG00000185624	P4HB	61	82	203	22	91	230	41	116	65	90	50	52	147	78	42	48	247	156	139	90	266	28	208	62	106	177	30	110	66	81	88	83
ENSG00000185627	PSMD13	14	13	18	14	17	16	19	16	18	15	12	11	8	17	26	12	4	19	22	22	9	12	16	18	20	14	18	15	29	17	23	20
ENSG00000185630	PBX1	5	9	0.5	7	5	5	36	7	21	11	4	7	1	6	1	13	3	4	8	4	6	2	5	44	3	5	2	8	2	10	3	3
ENSG00000185633	NDUFA4L2	9	5		2	0.8	2	2	28	0.9	5	9	2		9	1	1	0.9	28	2	0.7	1	3	2	2	11	1	2	7	1	5	2	41
ENSG00000185634	SHC4		0.6		3	0.5				0.5	1	0.8										0.9						7					
ENSG00000185640	KRT79	0.6																															10
ENSG00000185650	ZFP36L1	130	52	27	34	38	55	205	84	108	96	15	51	71	69	96	128	27	136	104	43	60	6	47	152	93	47	30	52	73	123	113	72
ENSG00000185651	UBE2L3	25	25	25	27	25	24	24	28	30	26	20	20	13	24	30	22	6	28	27	31	14	12	25	32	26	23	25	26	37	32	27	23
ENSG00000185652	NTF3	0.5	0.6			0.5	0.8	0.6	1		0.8	0.5	0.6	1			4		0.5	1		0.9		0.9	0.5	2	0.5				0.9		
ENSG00000185658	BRWD1	3	5	4	7	5	4	6	4	6	4	3	5	3	4	6	6	2	6	5	5	3	2	4	4	5	4	9	6	6	5	5	7
ENSG00000185662	SMIM23																											15					
ENSG00000185664	PMEL					0.6	1	2		0.7	0.8		0.6	0.5		1	2		1		0.9			1	0.7		0.6	2	0.7	2	1	0.6	43
ENSG00000185666	SYN3				2														0.7							0.5		2					
ENSG00000185668	POU3F1		1		0.5				0.8							0.7												1		0.7			20
ENSG00000185669	SNAI3			1	2	0.5	1			0.8	0.8	0.5			1	3				0.5		0.5	7	1		3	2	0.9		2	2	2	
ENSG00000185670	ZBTB3	0.8	1	0.7	2	2	2	1	0.9	3	0.9	1	1		1	2	2		1	1	1	1	0.6	1	1	2	2	2	2	1	1	1	3
ENSG00000185674	LYG2																											0.5					
ENSG00000185681	MORN5				0.6		0.8	3		48			0.5		2									0.7	11			34			2	0.5	
ENSG00000185684	EP400NL	1	2	1	0.9	0.8	0.9	2	0.6	1	1	0.6	0.6	1	1	2	0.9		1	1	1	0.8		0.9	1	2	0.9	5	1	1	1	2	1
ENSG00000185686	PRAME		0.8					4									1											47					
ENSG00000185689	C6orf201							0.6		0.7							0.8											24					
ENSG00000185697	MYBL1	0.6	0.7	0.5	1	0.8	0.9	0.9	0.5	0.5	2	1		0.5	2	15	0.5		0.7	0.7	1			1	1	4	0.6	8		9	0.8	4	0.8
ENSG00000185716	C16orf52	4	12		9	2	3	7	4	5	4	3	3	3	3	4	6	0.9	4	5	3	3	1	3	4	4	3	5	4	3	4	5	4
ENSG00000185721	DRG1	20	24	17	21	18	16	22	17	26	14	18	19	11	14	21	24	7	24	17	20	14	22	15	23	15	15	124	22	31	18	18	16
ENSG00000185722	ANKFY1	6	7	6	7	6	5	8	6	9	6	3	5	3	8	7	9	1	7	6	7	4	2	5	7	8	6	5	7	6	7	8	8
ENSG00000185728	YTHDF3	14	19	38	14	20	15	20	16	16	19	12	16	14	15	16	17	4	18	17	18	11	8	15	21	16	15	18	19	15	18	16	11
ENSG00000185730	ZNF696	1	1	0.5	2	0.9	2	2	0.7	1	0.6	0.6	1		1	1	2	0.5	0.9	2	0.8	1	0.5	1	1	2	0.9	1	1	1	0.7	1	1
ENSG00000185736	ADARB2				4					0.6												0.8						0.6		0.5			
ENSG00000185737	NRG3				9					2	1											0.8						0.6					
ENSG00000185739	SRL	2				0.8		2	0.8	2	1	106	0.7		0.6	0.5			0.7	1	0.8		118	0.5	2	1		0.9	1	0.6	1	1	
ENSG00000185742	C11orf87				12			0.7																		0.8							
ENSG00000185745	IFIT1	6	16	3	13	4	3	6	4	7	11	7	13	7	13	3	7	2	7	4	4	7	5	4	7	13	4	4	5	2	8	4	2
ENSG00000185753	CXorf38	4	5	4	3	5	5	5	3	7	5	2	4	2	6	11	6	0.7	4	3	5	2	0.9	5	4	9	4	2	8	8	5	8	4
ENSG00000185760	KCNQ5		1	2	10											1				0.7		0.6	6			0.8			3	2		0.9	
ENSG00000185761	ADAMTSL5		0.5			0.6	3	6	2	3		3							2	1	0.6		3	3	3		0.8	1		0.7	0.7	0.5	0.5
ENSG00000185774	KCNIP4	0.5	2		17	1	0.8	2	1	2	0.9		2		0.5		0.9		0.7	0.7	2			2	2	0.5	0.5	0.7	3		1	0.6	0.9
ENSG00000185775	SPATA31A6																											0.6					
ENSG00000185787	MORF4L1	50	65	59	65	44	31	63	29	54	55	45	51	26	49	48	58	8	55	46	44	23	33	34	57	44	34	120	48	55	51	47	24
ENSG00000185792	NLRP9																			0.6													
ENSG00000185798	WDR53	3	4	6	3	3	3	4	4	5	4	2	3	2	4	7	4	0.5	3	4	4	2	2	3	4	6	3	31	4	7	5	5	6
ENSG00000185800	DMWD	5	4	2	7	2	3	5	3	4	4	4	3	0.6	5	4	5	1	6	5	2	3	2	3	4	6	4	9	3	2	3	4	2
ENSG00000185803	SLC52A2	4	4	4	3	8	8	3	2	3	3	2	4	0.7	4	4	2	3	7	5	3	5	0.7	7	2	6	6	9	3	3	4	7	3
ENSG00000185808	PIGP	2	4	0.5	2	2	2	2	1	3	2	2	3	2	2	1	2	1	1	3	2	2	2	2	1	2	2	3	3	2	2	1	1
ENSG00000185811	IKZF1	1	1	19	1	3	3	1	2	1	5		0.5	1	5	44	0.8		2	1	3	1		6	1	23	3	0.7	0.7	32	7	27	0.8
ENSG00000185813	PCYT2	6	2	3	5	4	15	2	2	5	2	4	10	7	4	3	3	1	3	5	4	4	2	9	2	2	5	45	3	3	3	3	2
ENSG00000185818	NAT8L	49	0.5		23					0.9			6					0.6		1		1	2					15					0.6
ENSG00000185823	NPAP1																											3					
ENSG00000185825	BCAP31	112	74	39	41	58	47	44	55	65	48	26	51	33	59	40	48	27	58	70	61	43	12	52	57	50	43	52	58	51	62	45	61
ENSG00000185829	ARL17A	2	3	3	3	3	2	4	3	3	2	1	2	0.7	3	6	4	0.7	2	3	4	2	1	3	4	5	2	3	5	4	3	5	5
ENSG00000185838	GNB1L						0.5																			0.7		0.5				0.5	
ENSG00000185842	DNAH14																0.5											3	0.5				
ENSG00000185860	CCDC190								1						0.5																		
ENSG00000185862	EVI2B	4	7	77	5	12	15	6	6	4	22	2	3	5	30	122	4	0.5	7	4	19	6		21	7	106	14	2	3	113	38	78	3
ENSG00000185863	TMEM210																			0.5		2						13					
ENSG00000185864	NPIPB4	2	2	7	2	2	3	3	1	2	2	1	1	0.5	3	7	2	0.5	2	2	3	2	2	3	2	7	3	6	2	3	1	5	11
ENSG00000185869	ZNF829	0.6	0.6	0.6	0.7	0.5		1	0.6	1	0.7		0.7		0.8	1	1		0.9	0.8	0.5	0.5			0.9	1	0.5	4	1	0.8	0.9	0.8	1
ENSG00000185873	TMPRSS11B								236																					52			
ENSG00000185875	THNSL1	2	6		5	3	2	4	2	6	2	2	7	8	1	3	7	0.6	2	3	3	2	1	2	2	2	3	6	8	2	2	2	2
ENSG00000185880	TRIM69	3	6	0.6	7	4	3	3	5	4	6	8	3	2	6	6	4		2	4	4	3	3	3	6	13	3	9	4	6	7	6	4
ENSG00000185883	ATP6V0C	11	10	20	26	11	10	5	5	7	5	4	25	5	9	5	6	3	12	11	2	10	7	10	2	16	9	10	4	2	4	9	4
ENSG00000185885	IFITM1	62	34	54	31	67	37	108	30	176	77	48	32	23	57	124	122	5	76	28	48	28	9	47	105	120	21	15	21	96	94	99	28
ENSG00000185888	PRSS38																											3					
ENSG00000185896	LAMP1	52	36	28	36	36	42	42	33	39	43	20	68	45	56	32	32	20	51	53	28	33	7	41	37	44	43	52	61	22	46	38	55
ENSG00000185897	FFAR3	0.8																														1	
ENSG00000185900	POMK	0.5	0.7	3	3	1	1	1	1	2	2	0.6	0.7	0.5	1	2	2		2	1	2	0.8		1	2	3	1	3	2	2	1	2	1
ENSG00000185905	C16orf54	0.8		24		3	2	0.6	2	0.8	2		0.5	0.7	5	17	0.5		0.6	2	3	1		3	2	13	4			14	5	14	
ENSG00000185909	KLHDC8B	30	57	3	7	4	6	16	17	21	11	21	7	2	13	6	36	2	13	12	4	5	8	6	18	9	4	13	19	7	14	6	13
ENSG00000185915	KLHL34						0.7					0.6											6	0.8									
ENSG00000185917	SETD4	2	3	2	3	2	5	3	2	4	2	2	2	0.6	4	3	4	0.5	2	4	3	2	0.8	4	3	4	3	8	4	3	3	3	6
ENSG00000185920	PTCH1	0.6	2		2	5	3	6	1	3	4	0.7	2	0.5	2	0.9	2	0.7	1	3	5	2		5	1	2	5	7	2	0.7	3	1	1
ENSG00000185924	RTN4RL1	3	2		7			0.7		2	0.5		0.8		1					3		3	0.5			1		0.5					3
ENSG00000185933	CALHM1				0.8																												
ENSG00000185942	NKAIN3				2																												
ENSG00000185946	RNPC3	5	9	5	6	4	7	13	4	11	7	5	4	1	8	13	10	2	3	10	7	7	3	8	3	10	5	6	11	7	5	8	9
ENSG00000185947	ZNF267	2	2	9	2	3	3	3	2	3	5	1	2	1	3	7	3	0.5	4	2	3	1		3	2	6	3	5	2	8	5	11	2
ENSG00000185950	IRS2	21	14	31	14	5	3	6	3	4	4	2	3	5	5	2	14	1	6	10	3	1	1	4	3	6	2	3	4	2	2	6	5
ENSG00000185955	C7orf61				0.8																							19					
ENSG00000185958	FAM186A																											8					
ENSG00000185962	LCE3A								2																					48			0.5
ENSG00000185963	BICD2	9	8	7	9	4	3	9	21	7	8	7	6	3	11	12	9	2	8	8	4	4	4	4	9	14	5	10	7	14	10	12	39
ENSG00000185966	LCE3E								3																					9			4
ENSG00000185972	CCIN			0.8				0.8											0.9						2			63					
ENSG00000185973	TMLHE	5	5	2	5	5	5	5	4	7	4	8	6	3	3	3	6	1	3	3	6	4	5	5	5	4	3	2	6	4	5	4	2
ENSG00000185974	GRK1																												0.8				
ENSG00000185985	SLITRK2				7					2					0.8											3							1
ENSG00000185988	PLK5							0.8		0.5																		4					
ENSG00000185989	RASA3	18	4	13	12	5	4	7	4	11	8	4	2	2	8	27	3	2	9	4	5	2	4	5	7	20	8	6	8	11	10	17	5
ENSG00000186001	LRCH3	3	3	2	3	3	2	6	4	4	4	2	2	1	4	7	6	0.8	3	5	3	2	2	3	5	5	3	5	3	6	4	5	4
ENSG00000186007	LEMD1		0.6							1							2											15	0.6				
ENSG00000186009	ATP4B									3																	3						
ENSG00000186010	NDUFA13	4	5	6	4	4	6	4	5	8	4	12	4	1	3	5	4	2	6	6	3	4	5	5	3	5	4	19	6	3	5	4	5
ENSG00000186017	ZNF566	1	2	0.5	2	1	1	3	2	2	2	1	2	0.6	2	2	3		1	2	1	0.8	0.7	1	2	2	1	1	3	2	2	1	2
ENSG00000186020	ZNF529	2	3	4	4	2	2	6	2	5	3	2	2	1	4	5	4		2	3	2	1	0.8	2	4	4	2	5	4	3	2	3	4
ENSG00000186026	ZNF284		0.6			0.5	0.6	0.5		0.5					0.6	0.7	0.6		0.5	0.6				0.5		1	0.6		0.7	0.7	0.8	0.6	1
ENSG00000186038	HTR3E						0.5																										
ENSG00000186047	DLEU7				2																							0.6				0.8	
ENSG00000186049	KRT73			0.7			0.6									2																	7
ENSG00000186051	TAL2												1										3										
ENSG00000186063	AIDA	41	23	11	16	22	15	24	26	22	27	17	20	12	31	34	25	5	23	20	22	10	6	18	34	25	19	36	23	31	32	28	16
ENSG00000186073	C15orf41	0.6	1		0.7	0.6	2	3	3	2	1	11	0.5	0.5	0.6	0.8	1		0.7	2	0.9	0.8	1	0.9	3	0.9	0.9	1	0.7	1	3	1	2
ENSG00000186074	CD300LF			16		2	2				3			0.6	10	4			0.9	0.5	2			3	0.5	18	1			3	3	11	
ENSG00000186075	ZPBP2															0.5												95		0.6			
ENSG00000186081	KRT5	1		0.7					1126	2					0.9	1				44		40								298	31	0.9	2146
ENSG00000186086	NBPF6																											0.6					
ENSG00000186088	GSAP	2	4	5	1	2	2	3	2	5	5	1	3	2	12	7	2	0.8	2	4	3	2	0.7	3	2	12	5	2	5	6	3	9	4
ENSG00000186094	AGBL4				2								0.6															0.5					
ENSG00000186104	CYP2R1	2	2	2	2	4	5	2	4	3	3	1	2	1	3	5	3	1	1	5	6	2	0.6	5	2	4	4	9	2	4	3	4	9
ENSG00000186105	LRRC70	2		1		0.5	0.5	0.9	1	0.7	2					0.9			2	0.8	0.6			0.5	1	2		0.6	2		1	0.7	
ENSG00000186106	ANKRD46	7	17	0.5	16	3	4	6	4	5	4	5	9	6	5	4	9	2	7	6	3	4	7	4	4	4	4	4	8	4	4	3	4
ENSG00000186111	PIP5K1C	7	5	2	23	5	5	9	7	9	6	5	5	0.9	8	4	7	3	8	11	3	6	3	5	10	11	5	25	6	3	8	7	4
ENSG00000186115	CYP4F2			0.9		0.8	52				3		29	59						3	0.7			55									0.7
ENSG00000186118	TEX38																											79					
ENSG00000186130	ZBTB6	3	5	2	8	6	5	8	5	6	5	3	5	1	5	9	7	1	4	5	5	3	2	6	5	6	5	7	8	7	7	8	5
ENSG00000186132	C2orf76	6	6	2	6	4	2	5	4	7	4	3	4	2	3	5	6	1	3	5	3	3	1	2	4	4	2	6	5	4	4	3	5
ENSG00000186141	POLR3C	6	6	9	7	6	6	10	7	11	10	4	6	3	7	11	12	3	7	6	9	5	2	7	10	10	7	21	9	14	9	10	8
ENSG00000186143	PRR30																											57					
ENSG00000186146	DEFB131						9																	3					1				
ENSG00000186150	UBL4B									0.5																		41					
ENSG00000186153	WWOX	3	2	1	4	1	2	3	2	4	3	1	4	2	2	2	3	0.9	2	3	1	2		2	2	2	2	3	9	2	3	2	2
ENSG00000186160	CYP4Z1														0.7																		
ENSG00000186166	CCDC84	3	2	6	3	2	3	3	1	2	3	1	2	1	5	5	2	0.7	2	3	3	1	3	2	2	6	3	2	3	2	2	4	10
ENSG00000186174	BCL9L	5	5	4	2	2	4	5	4	8	5	3	2	0.8	7	6	5	1	9	5	1	5	3	5	4	7	4	3	2	3	5	7	5
ENSG00000186184	POLR1D	9	11	13	5	10	11	9	11	9	9	5	7	5	10	14	12	6	8	10	10	10	5	11	8	10	9	17	7	12	11	9	12
ENSG00000186185	KIF18B			7		1	2		1							6			2		1			2		0.8	1	2		4	0.8	3	2
ENSG00000186187	ZNRF1	2	2	1	3	2	2	3	4	3	2	1	1	1	3	2	2		2	2	2	1	3	2	2	0.6	3	5	4	2	3	2	4
ENSG00000186188	FFAR4	2			0.8	9				1	0.5				3						10						0.6	0.5				0.5	0.5
ENSG00000186190	BPIFB3																											0.7					
ENSG00000186191	BPIFB4																					0.6						0.6					
ENSG00000186193	SAPCD2			1	2	2	3		1							2			1	3	1	2		2		0.9	2			2		2	1
ENSG00000186197	EDARADD								2	0.8	0.5					0.5		0.5	2	1						0.5	3	0.9	3	1	6		3
ENSG00000186198	SLC51B	0.8	0.6		2	25	59	5	2	8	2	1	13	0.7	8	0.6	2		0.9	3	20			84	6	1	0.8	7			2	2	0.6
ENSG00000186204	CYP4F12	3	0.9			10	39	2	7	2	4	0.7	1	5	2	1	1		0.9	4	11	0.7		38	2	1	18	1		2	4	0.9	32
ENSG00000186205	MARC1	20	1	3	2	3	1	0.6	2	2	1	1	1	6	3		1		3	6	3	4	0.6	1	0.9	0.5	1		10	0.5	0.9	1	
ENSG00000186207	LCE5A																																32
ENSG00000186212	SOWAHB				2	7	4		4	2	2		6	6	2			2	0.6	0.9	5	2		6			4		2	2	4	0.5	1
ENSG00000186222	BLOC1S4	4	5	5	3	6	6	6	4	6	6	2	5	2	4	7	9	1	6	6	4	3	1	6	4	6	5	4	4	7	6	7	4
ENSG00000186226	LCE1E																																33
ENSG00000186230	ZNF749	1	1	0.9	1	0.7	1	1	1	2	0.6		0.9	0.5	0.9	2	1		0.8	0.8	0.8			0.8	1	1	1	2	1	1	1	2	1
ENSG00000186231	KLHL32		0.6		13		0.5			4			2		0.5		0.7				0.6			0.7				2	0.5				
